x,y
396735,4435255
396765,4435255
396795,4435255
396825,4435255
396855,4435255
396885,4435255
396915,4435255
396945,4435255
396975,4435255
397005,4435255
397035,4435255
397065,4435255
397095,4435255
397125,4435255
397155,4435255
397185,4435255
397215,4435255
397245,4435255
397275,4435255
397305,4435255
397335,4435255
397365,4435255
397395,4435255
397425,4435255
397455,4435255
397485,4435255
397515,4435255
397545,4435255
397575,4435255
397605,4435255
397635,4435255
397665,4435255
397695,4435255
397725,4435255
397755,4435255
397785,4435255
397815,4435255
397845,4435255
397875,4435255
397905,4435255
397935,4435255
397965,4435255
397995,4435255
398025,4435255
398055,4435255
398085,4435255
398115,4435255
398145,4435255
398175,4435255
398205,4435255
398235,4435255
398265,4435255
398295,4435255
398325,4435255
398355,4435255
398385,4435255
398415,4435255
398445,4435255
398475,4435255
398505,4435255
398535,4435255
398565,4435255
398595,4435255
398625,4435255
398655,4435255
398685,4435255
398715,4435255
398745,4435255
398775,4435255
398805,4435255
398835,4435255
398865,4435255
398895,4435255
398925,4435255
398955,4435255
398985,4435255
399015,4435255
399045,4435255
399075,4435255
399105,4435255
399135,4435255
399165,4435255
399195,4435255
399225,4435255
399255,4435255
399285,4435255
399315,4435255
399345,4435255
399375,4435255
399405,4435255
399435,4435255
399465,4435255
399495,4435255
399525,4435255
399555,4435255
399585,4435255
399615,4435255
399645,4435255
399675,4435255
399705,4435255
399735,4435255
399765,4435255
399795,4435255
399825,4435255
399855,4435255
399885,4435255
399915,4435255
399945,4435255
399975,4435255
400005,4435255
393015,4435285
393045,4435285
393075,4435285
393105,4435285
393135,4435285
393165,4435285
393195,4435285
393225,4435285
393255,4435285
393285,4435285
393315,4435285
393345,4435285
393375,4435285
393405,4435285
393435,4435285
393465,4435285
393495,4435285
393525,4435285
393555,4435285
393585,4435285
393615,4435285
393645,4435285
393675,4435285
393705,4435285
393735,4435285
393765,4435285
393795,4435285
393825,4435285
393855,4435285
393885,4435285
393915,4435285
393945,4435285
393975,4435285
394005,4435285
394035,4435285
394065,4435285
394095,4435285
394125,4435285
394155,4435285
394185,4435285
394215,4435285
394245,4435285
394275,4435285
394305,4435285
394335,4435285
394365,4435285
394395,4435285
394425,4435285
394455,4435285
394485,4435285
394515,4435285
394545,4435285
394575,4435285
394605,4435285
394635,4435285
394665,4435285
394695,4435285
394725,4435285
394755,4435285
394785,4435285
394815,4435285
394845,4435285
394875,4435285
394905,4435285
394935,4435285
394965,4435285
394995,4435285
395025,4435285
395055,4435285
395085,4435285
395115,4435285
395145,4435285
395175,4435285
395205,4435285
395235,4435285
395265,4435285
395295,4435285
395325,4435285
395355,4435285
395385,4435285
395415,4435285
395445,4435285
395475,4435285
395505,4435285
395535,4435285
395565,4435285
395595,4435285
395625,4435285
395655,4435285
395685,4435285
395715,4435285
395745,4435285
395775,4435285
395805,4435285
395835,4435285
395865,4435285
395895,4435285
395925,4435285
395955,4435285
395985,4435285
396015,4435285
396045,4435285
396075,4435285
396105,4435285
396135,4435285
396165,4435285
396195,4435285
396225,4435285
396255,4435285
396285,4435285
396315,4435285
396345,4435285
396375,4435285
396405,4435285
396435,4435285
396465,4435285
396495,4435285
396525,4435285
396555,4435285
396585,4435285
396615,4435285
396645,4435285
396675,4435285
396705,4435285
396735,4435285
396765,4435285
396795,4435285
396825,4435285
396855,4435285
396885,4435285
396915,4435285
396945,4435285
396975,4435285
397005,4435285
397035,4435285
397065,4435285
397095,4435285
397125,4435285
397155,4435285
397185,4435285
397215,4435285
397245,4435285
397275,4435285
397305,4435285
397335,4435285
397365,4435285
397395,4435285
397425,4435285
397455,4435285
397485,4435285
397515,4435285
397545,4435285
397575,4435285
397605,4435285
397635,4435285
397665,4435285
397695,4435285
397725,4435285
397755,4435285
397785,4435285
397815,4435285
397845,4435285
397875,4435285
397905,4435285
397935,4435285
397965,4435285
397995,4435285
398025,4435285
398055,4435285
398085,4435285
398115,4435285
398145,4435285
398175,4435285
398205,4435285
398235,4435285
398265,4435285
398295,4435285
398325,4435285
398355,4435285
398385,4435285
398415,4435285
398445,4435285
398475,4435285
398505,4435285
398535,4435285
398565,4435285
398595,4435285
398625,4435285
398655,4435285
398685,4435285
398715,4435285
398745,4435285
398775,4435285
398805,4435285
398835,4435285
398865,4435285
398895,4435285
398925,4435285
398955,4435285
398985,4435285
399015,4435285
399045,4435285
399075,4435285
399105,4435285
399135,4435285
399165,4435285
399195,4435285
399225,4435285
399255,4435285
399285,4435285
399315,4435285
399345,4435285
399375,4435285
399405,4435285
399435,4435285
399465,4435285
399495,4435285
399525,4435285
399555,4435285
399585,4435285
399615,4435285
399645,4435285
399675,4435285
399705,4435285
399735,4435285
399765,4435285
399795,4435285
399825,4435285
399855,4435285
399885,4435285
399915,4435285
399945,4435285
399975,4435285
400005,4435285
393015,4435315
393045,4435315
393075,4435315
393105,4435315
393135,4435315
393165,4435315
393195,4435315
393225,4435315
393255,4435315
393285,4435315
393315,4435315
393345,4435315
393375,4435315
393405,4435315
393435,4435315
393465,4435315
393495,4435315
393525,4435315
393555,4435315
393585,4435315
393615,4435315
393645,4435315
393675,4435315
393705,4435315
393735,4435315
393765,4435315
393795,4435315
393825,4435315
393855,4435315
393885,4435315
393915,4435315
393945,4435315
393975,4435315
394005,4435315
394035,4435315
394065,4435315
394095,4435315
394125,4435315
394155,4435315
394185,4435315
394215,4435315
394245,4435315
394275,4435315
394305,4435315
394335,4435315
394365,4435315
394395,4435315
394425,4435315
394455,4435315
394485,4435315
394515,4435315
394545,4435315
394575,4435315
394605,4435315
394635,4435315
394665,4435315
394695,4435315
394725,4435315
394755,4435315
394785,4435315
394815,4435315
394845,4435315
394875,4435315
394905,4435315
394935,4435315
394965,4435315
394995,4435315
395025,4435315
395055,4435315
395085,4435315
395115,4435315
395145,4435315
395175,4435315
395205,4435315
395235,4435315
395265,4435315
395295,4435315
395325,4435315
395355,4435315
395385,4435315
395415,4435315
395445,4435315
395475,4435315
395505,4435315
395535,4435315
395565,4435315
395595,4435315
395625,4435315
395655,4435315
395685,4435315
395715,4435315
395745,4435315
395775,4435315
395805,4435315
395835,4435315
395865,4435315
395895,4435315
395925,4435315
395955,4435315
395985,4435315
396015,4435315
396045,4435315
396075,4435315
396105,4435315
396135,4435315
396165,4435315
396195,4435315
396225,4435315
396255,4435315
396285,4435315
396315,4435315
396345,4435315
396375,4435315
396405,4435315
396435,4435315
396465,4435315
396495,4435315
396525,4435315
396555,4435315
396585,4435315
396615,4435315
396645,4435315
396675,4435315
396705,4435315
396735,4435315
396765,4435315
396795,4435315
396825,4435315
396855,4435315
396885,4435315
396915,4435315
396945,4435315
396975,4435315
397005,4435315
397035,4435315
397065,4435315
397095,4435315
397125,4435315
397155,4435315
397185,4435315
397215,4435315
397245,4435315
397275,4435315
397305,4435315
397335,4435315
397365,4435315
397395,4435315
397425,4435315
397455,4435315
397485,4435315
397515,4435315
397545,4435315
397575,4435315
397605,4435315
397635,4435315
397665,4435315
397695,4435315
397725,4435315
397755,4435315
397785,4435315
397815,4435315
397845,4435315
397875,4435315
397905,4435315
397935,4435315
397965,4435315
397995,4435315
398025,4435315
398055,4435315
398085,4435315
398115,4435315
398145,4435315
398175,4435315
398205,4435315
398235,4435315
398265,4435315
398295,4435315
398325,4435315
398355,4435315
398385,4435315
398415,4435315
398445,4435315
398475,4435315
398505,4435315
398535,4435315
398565,4435315
398595,4435315
398625,4435315
398655,4435315
398685,4435315
398715,4435315
398745,4435315
398775,4435315
398805,4435315
398835,4435315
398865,4435315
398895,4435315
398925,4435315
398955,4435315
398985,4435315
399015,4435315
399045,4435315
399075,4435315
399105,4435315
399135,4435315
399165,4435315
399195,4435315
399225,4435315
399255,4435315
399285,4435315
399315,4435315
399345,4435315
399375,4435315
399405,4435315
399435,4435315
399465,4435315
399495,4435315
399525,4435315
399555,4435315
399585,4435315
399615,4435315
399645,4435315
399675,4435315
399705,4435315
399735,4435315
399765,4435315
399795,4435315
399825,4435315
399855,4435315
399885,4435315
399915,4435315
399945,4435315
399975,4435315
400005,4435315
393015,4435345
393045,4435345
393075,4435345
393105,4435345
393135,4435345
393165,4435345
393195,4435345
393225,4435345
393255,4435345
393285,4435345
393315,4435345
393345,4435345
393375,4435345
393405,4435345
393435,4435345
393465,4435345
393495,4435345
393525,4435345
393555,4435345
393585,4435345
393615,4435345
393645,4435345
393675,4435345
393705,4435345
393735,4435345
393765,4435345
393795,4435345
393825,4435345
393855,4435345
393885,4435345
393915,4435345
393945,4435345
393975,4435345
394005,4435345
394035,4435345
394065,4435345
394095,4435345
394125,4435345
394155,4435345
394185,4435345
394215,4435345
394245,4435345
394275,4435345
394305,4435345
394335,4435345
394365,4435345
394395,4435345
394425,4435345
394455,4435345
394485,4435345
394515,4435345
394545,4435345
394575,4435345
394605,4435345
394635,4435345
394665,4435345
394695,4435345
394725,4435345
394755,4435345
394785,4435345
394815,4435345
394845,4435345
394875,4435345
394905,4435345
394935,4435345
394965,4435345
394995,4435345
395025,4435345
395055,4435345
395085,4435345
395115,4435345
395145,4435345
395175,4435345
395205,4435345
395235,4435345
395265,4435345
395295,4435345
395325,4435345
395355,4435345
395385,4435345
395415,4435345
395445,4435345
395475,4435345
395505,4435345
395535,4435345
395565,4435345
395595,4435345
395625,4435345
395655,4435345
395685,4435345
395715,4435345
395745,4435345
395775,4435345
395805,4435345
395835,4435345
395865,4435345
395895,4435345
395925,4435345
395955,4435345
395985,4435345
396015,4435345
396045,4435345
396075,4435345
396105,4435345
396135,4435345
396165,4435345
396195,4435345
396225,4435345
396255,4435345
396285,4435345
396315,4435345
396345,4435345
396375,4435345
396405,4435345
396435,4435345
396465,4435345
396495,4435345
396525,4435345
396555,4435345
396585,4435345
396615,4435345
396645,4435345
396675,4435345
396705,4435345
396735,4435345
396765,4435345
396795,4435345
396825,4435345
396855,4435345
396885,4435345
396915,4435345
396945,4435345
396975,4435345
397005,4435345
397035,4435345
397065,4435345
397095,4435345
397125,4435345
397155,4435345
397185,4435345
397215,4435345
397245,4435345
397275,4435345
397305,4435345
397335,4435345
397365,4435345
397395,4435345
397425,4435345
397455,4435345
397485,4435345
397515,4435345
397545,4435345
397575,4435345
397605,4435345
397635,4435345
397665,4435345
397695,4435345
397725,4435345
397755,4435345
397785,4435345
397815,4435345
397845,4435345
397875,4435345
397905,4435345
397935,4435345
397965,4435345
397995,4435345
398025,4435345
398055,4435345
398085,4435345
398115,4435345
398145,4435345
398175,4435345
398205,4435345
398235,4435345
398265,4435345
398295,4435345
398325,4435345
398355,4435345
398385,4435345
398415,4435345
398445,4435345
398475,4435345
398505,4435345
398535,4435345
398565,4435345
398595,4435345
398625,4435345
398655,4435345
398685,4435345
398715,4435345
398745,4435345
398775,4435345
398805,4435345
398835,4435345
398865,4435345
398895,4435345
398925,4435345
398955,4435345
398985,4435345
399015,4435345
399045,4435345
399075,4435345
399105,4435345
399135,4435345
399165,4435345
399195,4435345
399225,4435345
399255,4435345
399285,4435345
399315,4435345
399345,4435345
399375,4435345
399405,4435345
399435,4435345
399465,4435345
399495,4435345
399525,4435345
399555,4435345
399585,4435345
399615,4435345
399645,4435345
399675,4435345
399705,4435345
399735,4435345
399765,4435345
399795,4435345
399825,4435345
399855,4435345
399885,4435345
399915,4435345
399945,4435345
399975,4435345
400005,4435345
393015,4435375
393045,4435375
393075,4435375
393105,4435375
393135,4435375
